angDist,SourceID,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.038079,1970,5.1566153,59.2659193,Gaia DR3 428239816014302720,5.15660638533,59.26590975386,0.000,0.000,139,1636148068921376768,428239816014302720,1275141618,0.1182,0.1230,0.4182,0.1682,2.4870,6.786,-6.629,0.160,-1.453,0.170,-0.2677,0.1463,-0.0698,-0.0659,0.0784,-0.1326,0.1559,-0.1707,0.2184,-0.4049,453,0,450,3,0.9105,5.0875e+02,0.168,1.5641e-01,95,0,,1.3133,0.0328,-0.040,0.015,0.061,-0.018,0.015,53,27,0.273499,61,1.150e-02,1.063e+02,0,0,1.030,0,466,563.92789,9.57538e-01,5.88935e+02,18.809307,0.003315,56,1.84862e+02,5.02349e+00,3.67994e+01,19.671425,0.029636,57,5.31362e+02,8.17332e+00,6.50117e+01,17.934420,0.017123,1.270,0,1,0,0,0,1.737005,0.862118,0.874887,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999994,3914.8,3850.0,4100.3,4.9464,4.8522,5.0159,-1.1902,-1.5370,-0.7621,795.0011,682.5632,971.4065,0.2630,0.1284,0.5963,0.1898,0.0923,0.4348,0.1021,0.0498,0.2348,PHOENIX,5.15666403433,59.26591621121,2.563065,2.708647,-0.3971
0.066834,1976,5.119593549999999,59.3561237,Gaia DR3 428244630679420160,5.11960682340,59.35610641169,0.000,0.000,141,1636148068921376768,428244630679420160,1058884605,0.0353,0.0367,0.6152,0.0508,12.1094,3.072,-2.801,0.043,1.262,0.049,-0.1932,0.2927,-0.1925,-0.0541,-0.0517,-0.1283,0.1143,-0.2091,0.1641,-0.3611,484,0,482,2,-1.0435,4.6506e+02,0.000,0.0000e+00,31,0,1.461,,,,,,,,56,26,0.075617,63,1.662e-02,5.752e+01,0,0,0.966,0,498,3626.58690,1.89757e+00,1.91117e+03,16.788622,0.002813,57,1.55123e+03,9.33029e+00,1.66257e+02,17.361855,0.007102,56,2.87717e+03,1.66072e+01,1.73249e+02,16.100481,0.007318,1.221,0,2,0,2,0,1.261374,0.573233,0.688141,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,5329.1,5281.1,5393.5,4.6814,4.6651,4.6970,-0.7171,-0.7881,-0.6339,1046.6888,1013.8140,1089.3552,0.8214,0.7874,0.8663,0.6575,0.6297,0.6945,0.3566,0.3414,0.3764,MARCS,5.11963124312,59.35610080375,0.696643,0.779843,-0.3504
0.034003,1977,5.1848757,59.3051093,Gaia DR3 428241469573826304,5.18489084793,59.30510387582,0.000,0.000,144,1636148068921376768,428241469573826304,761191918,0.2392,0.2597,0.5495,0.3470,1.5833,2.860,-2.858,0.312,-0.084,0.349,-0.2508,0.2499,-0.0752,-0.1000,0.0180,-0.1897,0.1972,-0.1892,0.1573,-0.4681,472,0,468,4,0.4354,4.9634e+02,0.000,0.0000e+00,95,0,,1.4188,0.0710,-0.054,-0.044,0.009,-0.035,0.001,56,27,0.562369,62,3.375e-02,4.624e+01,0,0,1.014,0,481,212.98298,6.93318e-01,3.07194e+02,19.866505,0.004481,51,6.81766e+01,4.86948e+00,1.40008e+01,20.754454,0.077598,51,2.18198e+02,4.34008e+00,5.02751e+01,18.900770,0.021924,1.345,0,0,0,0,0,1.853683,0.887949,0.965734,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,5.18491573585,59.30510425080,5.007709,5.539661,-0.4566
0.615493,1979,5.1373003,59.2566201,Gaia DR3 428242740889390592,5.13702764225,59.25671911431,0.000,0.000,137,1636148068921376768,428242740889390592,653732381,0.3671,0.3737,-0.8904,0.5260,-1.6928,1.068,-1.061,0.467,-0.121,0.542,-0.2083,0.1364,0.0096,-0.1044,-0.0055,-0.1475,0.1199,-0.0323,0.1807,-0.4086,358,0,355,3,2.8951,4.6086e+02,1.078,1.3656e+00,95,0,,1.3491,0.1096,-0.016,0.079,-0.002,-0.046,-0.021,42,24,0.840954,50,1.914e-02,1.539e+02,0,0,1.111,0,374,138.08457,6.52692e-01,2.11562e+02,20.337004,0.005825,39,5.50258e+01,5.82727e+00,9.44282e+00,20.987125,0.115014,46,1.29748e+02,5.64315e+00,2.29922e+01,19.465139,0.047373,1.338,0,0,0,1,0,1.521986,0.650122,0.871864,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,5.13703686475,59.25671965402,7.475658,8.629574,-0.3990
0.605593,1985,5.1454547,59.348076,Gaia DR3 428244561955515264,5.14576229465,59.34813687780,0.001,0.001,128,1636148068921376768,428244561955515264,350308684,1.0053,0.9254,,,,,,,,,-0.3194,,,,,,,,,,137,0,136,1,0.0256,1.3075e+02,0.000,0.0000e+00,3,0,,,,,,,,,16,10,5.484373,20,1.764e-01,1.167e+02,1,0,,0,147,86.62140,9.83349e-01,8.80882e+01,20.843304,0.012630,17,5.74668e+01,8.36533e+00,6.86964e+00,20.940001,0.158073,19,1.10609e+02,8.09323e+00,1.36668e+01,19.638420,0.079533,1.940,0,0,0,0,0,1.301580,0.096697,1.204884,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000088,0.000084,0.999291,,,,,,,,,,,,,,,,,,,,,,,5.14576229465,59.34813687780,1.005305,0.925439,-0.3194
0.206890,1987,5.1767382,59.3265871,Gaia DR3 428241572652966016,5.17684956223,59.32657842324,0.000,0.000,141,1636148068921376768,428241572652966016,1502322474,0.4292,0.4458,0.3589,0.6733,0.5330,1.018,0.795,0.605,-0.636,0.688,-0.1921,0.2357,0.0821,-0.1634,0.1133,-0.2701,0.1602,-0.4181,0.3539,-0.5323,355,0,354,1,-0.7252,3.6989e+02,0.000,0.0000e+00,95,0,,1.1874,0.1296,-0.046,0.050,-0.085,0.017,-0.155,41,23,1.141525,48,2.507e-02,5.864e+01,1,0,0.972,0,370,122.66455,6.88159e-01,1.78250e+02,20.465569,0.006685,33,3.47506e+01,4.58666e+00,7.57644e+00,21.486137,0.143331,40,1.17887e+02,6.11601e+00,1.92752e+01,19.569231,0.056455,1.244,0,1,0,1,0,1.916906,1.020569,0.896338,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,5.17684263842,59.32658125198,9.660889,10.944643,-0.5188
0.053349,1991,5.0419541500000005,59.2477807,Gaia DR3 428242466015999104,5.04195993879,59.24776617944,0.000,0.000,128,1636148068921376768,428242466015999104,924113883,0.0508,0.0477,0.3050,0.0694,4.3928,1.415,-1.259,0.066,-0.646,0.063,-0.2460,0.0021,-0.2948,0.0021,0.0917,-0.0464,0.0369,-0.0259,0.1735,-0.3797,447,0,446,1,-0.4795,4.4545e+02,0.000,0.0000e+00,31,0,1.410,,,,,,,,51,25,0.106272,60,6.748e-03,5.940e+01,0,0,0.983,0,473,2356.97390,1.52428e+00,1.54629e+03,17.256479,0.002843,52,8.89987e+02,7.81860e+00,1.13829e+02,17.965084,0.009938,53,2.12789e+03,8.51248e+00,2.49973e+02,16.428020,0.005758,1.280,0,1,0,2,0,1.537064,0.708605,0.828459,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,5767.6,5697.9,5869.6,4.6308,4.6051,4.6532,-2.4339,-2.8837,-2.1042,1067.5741,1030.5823,1125.0938,1.7771,1.7345,1.8391,1.4100,1.3738,1.4629,0.7852,0.7649,0.8143,MARCS,5.04197088584,59.24776905021,1.078641,1.013970,-0.3728
0.065176,1994,5.18546815,59.31056355,Gaia DR3 428241469583543808,5.18547971236,59.31054643434,0.000,0.000,143,1636148068921376768,428241469583543808,1481408539,0.1471,0.1601,-0.0907,0.2271,-0.3993,4.002,-3.287,0.212,-2.282,0.215,-0.2838,0.1887,0.0383,-0.1822,0.0330,-0.2822,0.2615,-0.3944,0.3013,-0.5290,447,0,445,2,-0.2314,4.5547e+02,0.000,0.0000e+00,95,0,,1.3736,0.0429,-0.078,-0.036,0.152,-0.085,0.028,52,25,0.376269,58,1.978e-02,5.972e+01,1,0,0.991,0,454,424.31322,8.07987e-01,5.25148e+02,19.118151,0.003445,48,1.56112e+02,7.19775e+00,2.16890e+01,19.854952,0.050137,48,3.80899e+02,6.71847e+00,5.66943e+01,18.295872,0.019520,1.266,0,3,0,3,0,1.559080,0.736801,0.822279,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,,,,,,,,,,,,,,,,,,,,,,,5.18550833717,59.31055657656,3.394820,3.408216,-0.5147
0.030591,1997,5.1641281,59.2694073,Gaia DR3 428239923395356928,5.16413294649,59.26939917140,0.000,0.000,145,1636148068921376768,428239923395356928,1306953998,0.0337,0.0373,0.4080,0.0494,8.2585,6.122,-5.066,0.048,-3.438,0.052,-0.2810,0.0937,0.0087,-0.1317,0.0570,-0.1765,0.2226,-0.1433,0.1478,-0.3945,465,0,465,0,3.1175,5.8552e+02,0.163,1.7755e+00,31,0,1.435,,,,,,,,54,27,0.082434,63,7.814e-03,7.437e+01,0,0,1.104,0,489,4362.46526,2.01192e+00,2.16831e+03,16.588037,0.002800,57,1.77083e+03,9.21395e+00,1.92190e+02,17.218100,0.006301,56,3.75397e+03,8.97046e+00,4.18481e+02,15.811667,0.004584,1.266,1,4,0,4,0,1.406432,0.630062,0.776370,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999988,5826.3,5777.4,5862.9,4.4695,4.4422,4.5039,-0.5720,-0.6265,-0.5223,1203.5460,1145.7476,1250.3542,1.4988,1.4694,1.5216,1.1982,1.1730,1.2172,0.6525,0.6386,0.6631,PHOENIX,5.16417700554,59.26941444966,0.765062,0.820015,-0.3846
0.168101,1999,5.1798781,59.3233971,Gaia DR3 428241568361102464,5.17984628244,59.32335331769,0.000,0.000,133,1636148068921376768,428241568361102464,263548622,0.3364,0.3293,-0.4860,0.4798,-1.0129,1.293,-0.450,0.422,-1.212,0.437,-0.2714,0.0917,-0.1313,-0.1087,0.0832,-0.1790,0.1739,-0.2507,0.2468,-0.4255,423,0,419,4,8.0228,7.5806e+02,2.793,2.1621e+01,95,0,,1.2194,0.0852,-0.097,0.011,0.037,0.011,-0.037,51,24,0.721794,59,1.120e-01,1.121e+02,1,0,1.291,0,426,240.90429,1.06657e+00,2.25869e+02,19.732756,0.005541,45,4.81018e+01,4.09558e+00,1.17448e+01,21.133139,0.092486,48,3.49417e+02,6.09651e+00,5.73143e+01,18.389536,0.019317,1.650,0,3,0,3,0,2.743603,1.400383,1.343220,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999995,,,,,,,,,,,,,,,,,,,,,,,5.17985019930,59.32335870335,6.796624,6.945872,-0.4121
0.050440,2000,5.04820655,59.3609754,Gaia DR3 428244768108494080,5.04823400048,59.36097462077,0.000,0.000,134,1636148068921376768,428244768108494080,1452810337,0.3263,0.3236,-0.2314,0.4530,-0.5109,1.614,-1.413,0.382,-0.779,0.431,-0.2385,0.2947,-0.1943,-0.0192,-0.0159,-0.0874,0.1519,-0.1886,0.1700,-0.3533,421,0,420,1,3.7272,5.5623e+02,1.627,2.3267e+00,95,0,,1.4409,0.0895,-0.113,0.127,-0.028,-0.006,0.049,50,26,0.666796,56,1.299e-02,2.496e+01,0,0,1.131,0,452,177.10408,6.78338e-01,2.61085e+02,20.066795,0.004989,43,5.82519e+01,5.92984e+00,9.82352e+00,20.925266,0.110559,45,1.55278e+02,4.30073e+00,3.61050e+01,19.270121,0.030308,1.206,0,0,0,0,0,1.655146,0.858471,0.796675,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999988,,,,,,,,,,,,,,,,,,,,,,,5.04824632651,59.36097808270,6.188245,6.857729,-0.3468
0.174990,2004,4.9592438,59.294331,Gaia DR3 428243393723524352,4.95915481111,59.29431373857,0.001,0.000,127,1636148068921376768,428243393723524352,174656655,0.5828,0.5350,0.0073,0.7531,0.0097,1.207,-1.207,0.733,-0.035,0.712,-0.3165,0.0295,-0.2529,0.0555,-0.0120,0.0045,0.0488,0.0993,0.0004,-0.4552,313,0,310,3,2.9921,3.9806e+02,2.561,2.4157e+00,95,0,,1.3662,0.1583,-0.072,0.060,-0.125,-0.125,0.059,35,22,1.211759,41,1.361e-02,1.822e+01,0,0,1.123,0,345,112.32389,6.81690e-01,1.64773e+02,20.561186,0.007142,34,3.76812e+01,4.80273e+00,7.84580e+00,21.398230,0.138412,39,1.09414e+02,5.69898e+00,1.91989e+01,19.650211,0.056678,1.310,0,1,0,1,0,1.748018,0.837044,0.910975,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,4.95916531564,59.29431389236,11.894745,11.373497,-0.4532
0.063587,2007,5.0285184,59.357974999999996,Gaia DR3 428244768118358656,5.02853045858,59.35795844079,0.000,0.000,147,1636148068921376768,428244768118358656,1560254782,0.0085,0.0093,0.7651,0.0125,61.0174,2.375,-1.096,0.011,-2.107,0.012,-0.2139,0.1349,-0.1100,-0.1129,-0.0374,-0.1502,0.1470,-0.2161,0.1715,-0.3400,480,426,478,2,0.0643,7.7602e+02,0.072,7.0537e+00,31,1,1.618,,,,,,,,56,28,0.019169,62,2.970e-02,5.794e+01,0,0,1.001,0,510,150327.36635,2.39829e+01,6.26812e+03,12.744772,0.002761,61,9.04047e+04,3.44735e+01,2.62244e+03,12.948065,0.002821,57,8.67466e+04,3.11210e+01,2.78740e+03,12.402265,0.003799,1.178,0,0,0,0,0,0.545800,0.203293,0.342507,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999986,,,,,,,,,,,,,,,,,,,,,,,5.02854001397,59.35796780600,0.177995,0.197798,-0.3279
0.041727,2008,5.11090335,59.24887285,Gaia DR3 428242328577054976,5.11090604476,59.24886134134,0.000,0.000,143,1636148068921376768,428242328577054976,330462628,0.0282,0.0304,0.0853,0.0420,2.0333,1.985,-1.706,0.037,-1.016,0.041,-0.2742,0.0944,-0.0407,-0.1143,0.1574,-0.1991,0.2488,-0.1784,0.2797,-0.4413,443,0,437,6,-0.3257,4.3908e+02,0.000,0.0000e+00,31,0,1.347,,,,,,,,51,25,0.066436,60,2.704e-02,5.636e+01,0,0,0.988,0,463,6059.66664,9.21415e+00,6.57648e+02,16.231245,0.003212,51,1.77300e+03,1.10897e+01,1.59878e+02,17.216770,0.007342,51,6.31835e+03,2.65088e+01,2.38349e+02,15.246387,0.005919,1.335,0,1,0,2,0,1.970384,0.985525,0.984859,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,5.11092086944,59.24886585860,0.589786,0.653638,-0.4305
0.056102,2009,5.1228876,59.2514922,Gaia DR3 428242362936792832,5.12289669628,59.25147732616,0.000,0.000,142,1636148068921376768,428242362936792832,1660552198,0.0346,0.0368,0.3059,0.0501,6.1027,4.265,-2.384,0.046,-3.537,0.051,-0.2542,0.0823,-0.0210,-0.1275,0.0984,-0.1935,0.1771,-0.2073,0.2684,-0.4389,464,0,460,4,1.0696,5.0993e+02,0.087,4.4532e-01,31,0,1.341,,,,,,,,53,27,0.082335,62,1.249e-02,6.177e+01,0,0,1.035,0,474,4122.74844,2.05573e+00,2.00549e+03,16.649401,0.002808,53,1.17899e+03,8.68659e+00,1.35726e+02,17.659765,0.008472,51,4.32899e+03,1.01405e+01,4.26903e+02,15.656929,0.004555,1.336,0,5,0,2,0,2.002836,1.010365,0.992472,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,5.12291742197,59.25149304519,0.742869,0.810914,-0.4269
0.060103,2011,5.0849413000000006,59.3620507,Gaia DR3 428244836838159232,5.08495014693,59.36203462487,0.000,0.000,136,1636148068921376768,428244836838159232,826005200,0.0463,0.0465,0.2248,0.0647,3.4751,1.689,-1.675,0.061,-0.215,0.064,-0.2229,0.2447,-0.2747,0.0088,-0.0637,-0.0513,0.1093,-0.1958,0.1557,-0.3351,453,0,453,0,-0.0649,4.6489e+02,0.000,0.0000e+00,31,0,1.437,,,,,,,,53,27,0.101175,59,1.579e-02,5.962e+01,2,0,0.997,0,481,2480.55587,1.56116e+00,1.58892e+03,17.200994,0.002839,54,1.00798e+03,6.71769e+00,1.50049e+02,17.829906,0.007755,53,2.10790e+03,6.76226e+00,3.11714e+02,16.438272,0.005140,1.256,0,2,0,1,0,1.391634,0.628912,0.762722,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999999,6986.5,6187.1,7204.7,4.3935,4.3796,4.4562,-1.4000,-1.4734,-1.2854,2136.4082,1626.7788,2250.1377,2.0752,1.6735,2.1782,1.7112,1.3581,1.8028,0.9431,0.7521,0.9920,A,5.08496475727,59.36203558192,0.984997,1.026825,-0.3303
0.127096,2017,4.9588501,59.31430775,Gaia DR3 428243531157992064,4.95878303952,59.31431642202,0.000,0.000,140,1636148068921376768,428243531157992064,504897013,0.2415,0.2566,0.1272,0.3563,0.3570,1.583,-1.079,0.340,1.159,0.340,-0.3301,0.0167,0.1165,-0.1995,0.0187,-0.2221,0.1613,-0.3222,0.2560,-0.4921,450,0,450,0,1.0340,4.9808e+02,0.595,4.7281e-01,95,0,,1.3912,0.0694,-0.080,0.111,-0.040,-0.076,0.010,51,26,0.587247,58,2.648e-02,7.595e+01,0,0,1.034,0,480,228.95325,6.61822e-01,3.45944e+02,19.788000,0.004176,43,6.57591e+01,4.86162e+00,1.35262e+01,20.793653,0.080318,50,2.58602e+02,5.89257e+00,4.38861e+01,18.716316,0.025027,1.417,0,2,0,1,0,2.077337,1.005653,1.071684,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,4.95879243405,59.31431127065,5.423415,5.407595,-0.4785
0.079249,2018,5.12512015,59.3560139,Gaia DR3 428244630679420928,5.12511896081,59.35599189474,0.000,0.000,145,1636148068921376768,428244630679420928,1026841777,0.0852,0.0929,0.3289,0.1232,2.6702,2.047,-1.752,0.101,-1.057,0.118,-0.2309,0.3598,-0.1743,-0.0684,-0.0857,-0.1461,0.1492,-0.1969,0.1383,-0.3752,466,0,466,0,-1.2665,4.4158e+02,0.000,0.0000e+00,31,0,1.363,,,,,,,,54,26,0.182202,60,1.221e-02,5.888e+01,0,0,0.958,0,475,897.91560,1.07117e+00,8.38255e+02,18.304277,0.003045,53,2.74315e+02,6.60823e+00,4.15111e+01,19.242920,0.026304,53,8.92897e+02,8.41220e+00,1.06143e+02,17.370892,0.010905,1.300,0,3,0,2,0,1.872028,0.938643,0.933386,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,4552.9,4508.5,4602.2,4.8219,4.8023,4.8440,-1.3105,-1.4078,-1.2115,834.6649,800.0259,862.1482,1.5167,1.4601,1.5793,1.1241,1.0797,1.1734,0.6115,0.5869,0.6395,MARCS,5.12513424163,59.35599659276,1.636742,1.883936,-0.3635
0.041515,2020,4.9655317,59.2817669,Gaia DR3 428243389427149952,4.96554100910,59.28177740583,0.000,0.000,142,1636148068921376768,428243389427149952,351988724,0.1913,0.2062,0.1689,0.2854,0.5919,1.475,-1.329,0.251,-0.641,0.264,-0.2892,0.1575,-0.0244,-0.1053,0.0421,-0.1700,0.1626,-0.2259,0.1965,-0.4359,447,0,442,5,-0.3717,4.5465e+02,0.000,0.0000e+00,95,0,,1.2913,0.0546,-0.062,0.064,0.022,-0.070,0.029,51,27,0.433097,57,1.796e-02,4.365e+01,0,0,0.987,0,475,290.44008,7.23991e-01,4.01165e+02,19.529726,0.003862,52,8.70779e+01,5.28386e+00,1.64800e+01,20.488773,0.065941,52,2.71170e+02,5.64995e+00,4.79951e+01,18.664791,0.022935,1.233,0,3,0,1,0,1.823982,0.959047,0.864935,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,4.96555257055,59.28178025394,4.025773,4.194478,-0.4252
0.074022,2021,5.1209629,59.2506323,Gaia DR3 428242362936793088,5.12096698166,59.25061184458,0.000,0.000,140,1636148068921376768,428242362936793088,1559402245,0.0652,0.0682,0.1364,0.0938,1.4534,0.802,-0.408,0.084,-0.690,0.092,-0.2445,0.1532,-0.0909,-0.0717,0.0541,-0.1362,0.1408,-0.1379,0.2004,-0.3950,480,0,478,2,-0.8702,4.6635e+02,0.000,0.0000e+00,31,0,1.393,,,,,,,,55,27,0.145675,63,8.315e-03,6.959e+01,0,0,0.971,0,500,1316.23115,1.25177e+00,1.05150e+03,17.889036,0.002942,53,4.55980e+02,7.37143e+00,6.18577e+01,18.691179,0.017773,49,1.21035e+03,1.00186e+01,1.20811e+02,17.040615,0.009749,1.266,0,2,0,2,0,1.650564,0.802143,0.848421,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,5067.5,5001.2,5134.7,4.7798,4.7595,4.7943,-1.5741,-1.6871,-1.4917,967.0036,934.0262,999.9891,1.5822,1.5251,1.6357,1.2169,1.1703,1.2604,0.6684,0.6422,0.6933,MARCS,5.12097052417,59.25061491291,1.353923,1.463362,-0.3858
0.090942,2022,5.10471125,59.360350800000006,Gaia DR3 428244630679414528,5.10469691838,59.36032661732,0.000,0.000,135,1636148068921376768,428244630679414528,271354090,0.1616,0.1623,0.0553,0.2278,0.2430,2.152,-1.883,0.197,-1.043,0.221,-0.2723,0.4130,-0.1771,-0.0753,-0.0789,-0.1583,0.2453,-0.2710,0.1345,-0.4188,462,0,458,4,0.6973,4.9452e+02,0.392,5.1498e-01,31,0,1.394,,,,,,,,53,25,0.350951,58,2.160e-02,5.651e+01,0,0,1.023,0,477,402.32452,8.13236e-01,4.94721e+02,19.175926,0.003523,52,1.42428e+02,6.55551e+00,2.17264e+01,19.954556,0.050051,50,3.39493e+02,7.33301e+00,4.62965e+01,18.420820,0.023754,1.198,0,1,0,1,0,1.533735,0.778629,0.755106,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,5.10471333692,59.36033125456,3.177667,3.499586,-0.4083
0.062145,2025,5.06333615,59.36259525,Gaia DR3 428244802478098048,5.06334874267,59.36257922450,0.000,0.000,143,1636148068921376768,428244802478098048,416723268,0.0124,0.0132,0.4324,0.0182,23.8082,3.041,-2.482,0.016,-1.757,0.018,-0.2443,0.2357,-0.1796,-0.0442,-0.1027,-0.0857,0.1406,-0.2600,0.1693,-0.3636,495,0,492,3,1.2635,5.3903e+02,0.036,5.8974e-01,31,0,1.535,,,,,,,,58,28,0.027808,63,1.969e-02,5.847e+01,0,0,1.040,0,512,29741.64791,5.09169e+00,5.84121e+03,14.503954,0.002762,57,1.53683e+04,1.02510e+01,1.49920e+03,14.871974,0.002883,57,2.06397e+04,1.31569e+01,1.56874e+03,13.961137,0.003842,1.211,0,0,0,1,0,0.910837,0.368020,0.542817,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,7809.6,7788.2,7826.8,4.0755,4.0600,4.0902,-0.3908,-0.4155,-0.3667,1820.9700,1781.5479,1862.9532,1.4040,1.3952,1.4119,1.2267,1.2186,1.2339,0.6622,0.6579,0.6660,A,5.06337038782,59.36258703148,0.259789,0.283289,-0.3565
0.151338,2026,5.036808000000001,59.247811,Gaia DR3 428242530433577728,5.03676343920,59.24777567226,0.000,0.000,137,1636148068921376768,428242530433577728,647389993,0.2159,0.2203,-0.3311,0.2987,-1.1083,0.858,-0.744,0.285,-0.426,0.292,-0.3229,0.0788,-0.0855,-0.0088,0.1366,-0.0605,0.1210,-0.0786,0.1935,-0.4485,431,0,430,1,1.8494,5.0855e+02,0.000,0.0000e+00,95,0,,1.3139,0.0624,-0.129,0.104,0.073,-0.016,0.009,49,25,0.481592,56,1.645e-02,1.043e+02,0,0,1.063,0,450,265.46254,7.43050e-01,3.57261e+02,19.627359,0.004102,49,9.87675e+01,7.01280e+00,1.40839e+01,20.352007,0.077141,47,2.69964e+02,6.52818e+00,4.13537e+01,18.669630,0.026525,1.389,0,1,0,3,0,1.682377,0.724648,0.957729,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999993,,,,,,,,,,,,,,,,,,,,,,,5.03676990979,59.24777756643,4.575605,4.643925,-0.4457
1.464384,2032,5.0919499,59.245635,Gaia DR3 428242294207687680,5.09115479671,59.24562255188,0.000,0.000,144,1636148068921376768,428242294207687680,971282291,0.1727,0.1933,0.1984,0.2392,0.8294,2.601,-2.588,0.213,-0.256,0.233,-0.3499,0.2235,0.0377,-0.1477,0.0120,-0.2173,0.3160,-0.1207,0.1813,-0.4322,383,0,376,7,1.1832,4.2669e+02,0.848,2.1839e+00,95,0,,1.3606,0.0468,-0.119,0.161,0.089,-0.066,0.106,44,25,0.379286,52,2.589e-02,1.719e+02,0,0,1.043,0,388,435.17693,9.15914e-01,4.75129e+02,19.090702,0.003580,37,1.48380e+02,7.10414e+00,2.08865e+01,19.910101,0.052058,37,4.23641e+02,1.12384e+01,3.76959e+01,18.180401,0.029049,1.314,0,1,0,1,0,1.729700,0.819399,0.910301,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,5.09117729185,59.24562369167,3.403160,3.671456,-0.4210
